ts_start,ts_end,src_ip,dst_ip,attack_type,pkt_count,byte_count,rate_pps,rate_bps
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,67,4710,675.765,380042.358
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,67,4710,675.212,379730.978
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,67,4710,672.330,378110.218
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,67,4710,670.168,376894.711
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,67,4710,669.423,376475.432
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,58,3996,594.161,327485.041
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,59,4062,590.643,325313.988
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,55,3750,552.858,301559.020
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,53,3618,533.952,291598.255
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,52,3552,523.802,286237.632
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,52,3552,520.089,284208.381
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3510,516.198,284212.745
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,52,3576,522.342,287368.336
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3534,509.136,282241.153
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3534,509.668,282535.698
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3558,510.156,284727.163
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3565,512.718,286719.902
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3565,503.249,281424.727
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3589,512.963,288787.880
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3613,514.243,291444.486
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,509.749,290816.752
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,508.929,290349.024
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,522.828,298278.749
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,510.384,291178.958
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,511.890,292038.109
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,509.547,290701.756
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,514.826,293713.027
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3637,500.172,285352.955
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.179.106,10.30.187.51,High Traffic,51,3661,517.353,297102.747
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3661,510.804,293341.872
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3661,516.923,296855.767
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3661,511.558,293774.708
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3661,517.692,297297.604
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3661,510.599,293224.237
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3613,511.351,289805.850
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3637,515.473,294082.489
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3637,518.207,295641.998
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,216.58.214.163,High Traffic,51,3637,517.948,295494.533
2025-10-11 17:37:53,2025-10-11 17:37:53,216.58.214.170,10.30.187.51,High Traffic,51,3613,516.063,292475.960
2025-10-11 17:37:53,2025-10-11 17:37:53,216.58.214.170,10.30.187.51,High Traffic,51,3613,517.006,293010.373
2025-10-11 17:37:53,2025-10-11 17:37:53,216.58.214.170,10.30.187.51,High Traffic,51,3684,499.688,288760.967
2025-10-11 17:37:53,2025-10-11 17:37:53,216.58.214.170,10.30.187.51,High Traffic,51,3660,516.325,296431.553
2025-10-11 17:37:53,2025-10-11 17:37:53,216.58.214.170,10.30.187.51,High Traffic,51,3636,505.254,288173.264
2025-10-11 17:37:53,2025-10-11 17:37:53,151.101.193.91,10.30.187.51,High Traffic,51,3612,509.470,288659.524
2025-10-11 17:37:53,2025-10-11 17:37:53,151.101.193.91,10.30.187.51,High Traffic,51,3552,532.633,296770.339
2025-10-11 17:37:53,2025-10-11 17:37:53,151.101.193.91,10.30.187.51,UDP Flood,51,4148,508.409,330804.752
2025-10-11 17:37:53,2025-10-11 17:37:53,151.101.193.91,10.30.187.51,UDP Flood,51,4148,510.969,332470.491
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.75.227,10.30.187.51,UDP Flood,51,4148,517.311,336596.794
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.75.227,10.30.187.51,UDP Flood,51,4148,517.710,336856.664
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.75.227,10.30.187.51,UDP Flood,51,4148,507.590,330271.756
2025-10-11 17:37:53,2025-10-11 17:37:53,142.250.75.227,10.30.187.51,UDP Flood,51,4124,509.750,329758.356
2025-10-11 17:37:53,2025-10-11 17:37:53,151.101.193.91,10.30.187.51,UDP Flood,51,5058,236.897,187957.111
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,51,31478,563.719,2783491.348
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,52,31544,556.583,2701055.481
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,53,31610,557.409,2659577.829
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,54,31676,551.855,2589713.435
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,55,31942,447.776,2080417.380
2025-10-11 17:37:53,2025-10-11 17:37:53,10.30.187.51,34.120.208.123,UDP Flood,51,32893,232.070,1197407.889
2025-10-11 17:37:57,2025-10-11 17:37:58,10.30.187.51,34.160.144.191,UDP Flood,51,16204,56.982,144837.796
2025-10-11 17:37:58,2025-10-11 17:37:58,34.36.137.203,10.30.187.51,UDP Flood,51,27405,299.095,1285758.722
2025-10-11 17:37:58,2025-10-11 17:37:58,34.36.137.203,10.30.187.51,UDP Flood,51,27932,334.071,1463727.674
2025-10-11 17:37:58,2025-10-11 17:37:59,10.30.187.51,10.2.0.1,UDP Flood,51,16049,158.235,398354.461
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,51,25407,693.341,2763248.586
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,52,27183,658.133,2752310.289
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,53,27867,613.400,2580170.022
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,54,27964,602.446,2495820.341
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,55,28648,605.556,2523342.612
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,56,28745,605.303,2485631.980
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,57,30211,601.540,2550612.660
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,58,30289,595.135,2486349.558
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,59,30355,590.176,2429126.253
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,58,27864,621.178,2387381.566
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,59,27930,619.648,2346681.171
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,60,28020,617.169,2305744.980
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,61,28086,612.526,2256182.717
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,59,26093,677.163,2395826.955
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,60,26159,668.090,2330209.717
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,61,26289,670.651,2312227.458
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,62,26355,672.440,2286731.404
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,63,26421,659.348,2212145.513
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,64,26596,649.430,2159030.516
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,64,27214,650.349,2212324.745
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,65,27311,649.149,2182020.792
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,64,27245,734.993,2503109.067
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,65,27311,724.166,2434178.967
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,66,27401,718.704,2387056.635
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,67,27467,714.632,2343737.418
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,68,27533,713.016,2309583.475
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,69,27599,705.731,2258258.170
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,69,27647,709.279,2273556.801
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,68,27502,679.248,2197725.595
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,67,27500,696.839,2288127.436
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,SYN Flood,68,27600,693.739,2252610.704
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,63,27285,631.479,2187924.610
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,62,23411,621.021,1875963.442
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,62,21570,613.474,1707437.504
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,High Traffic,51,14995,516.166,1214103.344
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.36.54.80,UDP Flood,51,11613,113.819,207337.615
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.107.243.93,High Traffic,51,21199,242.493,806369.609
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,High Traffic,51,25426,587.817,2344444.259
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,High Traffic,52,25516,591.011,2320037.088
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,High Traffic,53,25582,590.049,2278436.288
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,54,25648,581.958,2211269.745
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,55,26428,577.684,2220660.929
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,26494,572.791,2167932.619
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,High Traffic,57,26548,572.668,2133782.686
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,High Traffic,57,26540,574.671,2140600.175
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,57,27932,582.151,2282194.223
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,27788,564.918,2242562.891
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,27802,561.238,2229078.072
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,55,27634,578.934,2327020.423
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,28116,579.882,2329135.687
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,57,30398,582.573,2485483.198
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,30942,561.115,2480288.284
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,55,28844,566.465,2376599.581
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,28910,564.659,2332039.881
2025-10-11 17:37:59,2025-10-11 17:37:59,151.101.65.91,10.30.187.51,High Traffic,56,28933,568.557,2350007.458
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,34.120.208.123,UDP Flood,52,28692,536.406,2367779.211
2025-10-11 17:37:59,2025-10-11 17:37:59,34.120.208.123,10.30.187.51,UDP Flood,53,28758,468.392,2033212.014
2025-10-11 17:37:59,2025-10-11 17:37:59,10.30.187.51,151.101.65.91,UDP Flood,51,19274,374.483,1132201.337
2025-10-11 17:37:59,2025-10-11 17:38:00,10.30.187.51,151.101.65.91,UDP Flood,51,12948,278.686,566028.091
2025-10-11 17:37:59,2025-10-11 17:38:00,10.30.187.51,151.101.65.91,UDP Flood,51,23748,405.783,1511614.584
2025-10-11 17:38:00,2025-10-11 17:38:00,10.30.187.51,142.250.75.227,UDP Flood,51,23056,370.493,1339933.983
2025-10-11 17:38:00,2025-10-11 17:38:00,10.30.187.51,142.250.75.227,High Traffic,51,25709,277.512,1119145.644
2025-10-11 17:38:00,2025-10-11 17:38:00,10.30.187.51,10.2.0.1,UDP Flood,51,14398,182.279,411679.247
2025-10-11 17:38:00,2025-10-11 17:38:00,10.30.187.51,10.2.0.1,UDP Flood,51,27906,280.239,1226723.061
2025-10-11 17:38:00,2025-10-11 17:38:00,10.30.187.51,216.58.214.163,UDP Flood,51,29085,154.467,704732.118
2025-10-11 17:38:00,2025-10-11 17:38:01,34.120.208.123,10.30.187.51,UDP Flood,51,23182,116.643,424158.777
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,51,48959,429.111,3295502.335
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,51,54124,582.887,4948730.807
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,52,55560,552.515,4722731.881
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,55626,529.940,4449575.030
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,55626,579.552,4866135.779
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,57092,568.204,4805912.611
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,55,57158,574.325,4774873.214
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,56,58624,573.311,4801399.641
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,57,60090,572.701,4829982.414
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,60880,567.636,5216251.989
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,61432,563.894,5132017.454
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,55,61498,561.312,5021024.140
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,61282,539.851,4901209.169
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,62821,501.590,4668204.276
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,64759,683.773,6683845.102
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,64825,660.682,6344995.725
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,55,64891,664.166,6268856.247
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,56,64957,661.765,6140898.483
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,57,65154,396.145,3622520.253
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,51,42670,269.972,1807009.373
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,51,46040,517.416,3736756.292
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,52,48646,522.407,3909692.739
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,52,48515,542.150,4046526.343
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,48620,549.073,4029571.838
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,54,49914,549.485,4063261.891
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,54,51074,538.829,4077058.823
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,UDP Flood,51,50570,479.432,3803115.891
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,51,49208,1145.518,8842143.400
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,52,49274,1078.259,8173868.527
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,49328,1048.220,7804769.237
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,54,49471,1032.275,7565579.235
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,55,51437,1006.539,7530670.536
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,56,51503,999.120,7351093.681
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,57,51569,959.810,6946871.778
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,58,53035,927.625,6785736.134
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,59,54501,911.355,6734884.392
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,60,55967,894.915,6678096.703
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,61,56033,871.908,6407291.059
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,62,57499,852.543,6325207.067
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,63,59401,828.669,6250640.740
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,64,59467,810.420,6024156.652
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,65,59533,770.221,5643516.413
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,66,64820,754.256,5926167.476
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,67,64886,742.247,5750618.388
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,68,66352,742.970,5799708.431
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,69,67818,724.309,5695208.188
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,69,66825,689.237,5340084.827
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,58,54846,587.411,4443740.815
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,49074,553.044,4096613.533
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,53,49405,529.174,3946241.149
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,51,44417,500.216,3485193.427
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,High Traffic,51,39918,494.433,3095964.775
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,36904,548.646,3176038.018
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,36978,540.108,3072634.217
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,53,37044,539.695,3017728.696
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,53,37032,556.424,3110263.836
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,36892,521.181,3016066.255
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,36892,499.146,2888547.933
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,34931,519.749,2847899.020
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,34931,520.250,2850641.866
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,34997,519.193,2795417.220
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,35497,522.329,2852480.297
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,35997,525.468,2910040.545
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,34597,526.914,2804558.978
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,34597,531.665,2829847.509
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,33197,527.079,2691915.309
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,31361,528.391,2549362.943
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,31361,511.367,2467229.548
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,30274,507.199,2408616.717
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,51,33719,525.974,2782011.676
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,33785,528.987,2749509.429
2025-10-11 17:38:01,2025-10-11 17:38:01,142.250.75.229,10.30.187.51,SYN Flood,52,33419,531.156,2730877.288
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,52,32019,542.055,2670161.068
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,53,32085,538.668,2608780.028
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,53,30749,551.366,2559087.521
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,53,30516,544.807,2509483.463
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,54,30646,538.937,2446851.989
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,51,27770,477.634,2080612.740
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,51,20011,472.032,1481700.430
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,SYN Flood,51,20654,508.233,1646593.849
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,51,20779,546.943,1782734.703
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,52,22286,553.680,1898354.403
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,53,22405,560.751,1896397.713
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,54,22471,566.758,1886758.789
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,55,22537,562.441,1843741.809
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,High Traffic,54,22483,550.846,1834765.730
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,52,22335,534.909,1838029.722
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,53,22432,537.474,1819866.195
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,53,22444,538.854,1825513.883
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,54,22510,541.493,1805778.663
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,53,20544,536.540,1663799.910
2025-10-11 17:38:01,2025-10-11 17:38:01,10.30.187.51,142.250.75.227,UDP Flood,54,20610,536.477,1638042.194
